Cases,Axial Pitch,Minor Rad,Coil Radius,n Turn,Velocity,Hydrogen
2298,55.55555556,2,15,2,3.25,921.2356204
2299,55.55555556,2,15,2,4.125,912.4718674
2300,55.55555556,2,15,2,5,912.7730791
2301,55.55555556,2,15,3,1.5,901.2181762
2302,55.55555556,2,15,3,2.375,896.6723138
2303,55.55555556,2,15,3,3.25,893.1972056
2304,55.55555556,2,15,3,4.125,891.1557006
2305,55.55555556,2,15,3,5,889.9026974
2306,55.55555556,2,15,4,1.5,865.9697851
2307,55.55555556,2,15,4,2.375,862.0415983
2308,55.55555556,2,15,4,3.25,857.0370286
2309,55.55555556,2,15,4,4.125,859.0625757
2310,55.55555556,2,15,4,5,854.3079198
2311,55.55555556,2,15,5,1.5,844.0150774
2312,55.55555556,2,15,5,2.375,838.2695002
2313,55.55555556,2,15,5,3.25,839.0759757
2314,55.55555556,2,15,5,4.125,844.7283932
2315,55.55555556,2,15,5,5,834.2478936
2316,55.55555556,4,10,1,1.5,746.6102465
2317,55.55555556,4,10,1,2.375,741.1461569
2318,55.55555556,4,10,1,3.25,743.3398274
2319,55.55555556,4,10,1,4.125,742.452787
2320,55.55555556,4,10,1,5,740.3269465
2321,55.55555556,4,10,2,1.5,714.3172094
2322,55.55555556,4,10,2,2.375,712.5085803
2323,55.55555556,4,10,2,3.25,707.2489107
2324,55.55555556,4,10,2,4.125,709.9839357
2325,55.55555556,4,10,2,5,709.6858924
2326,55.55555556,4,10,3,1.5,692.2744736
2327,55.55555556,4,10,3,2.375,687.454969
2328,55.55555556,4,10,3,3.25,687.0579098
2329,55.55555556,4,10,3,4.125,684.6654496
2330,55.55555556,4,10,3,5,685.7159817
2331,55.55555556,4,10,4,1.5,660.1138004
2332,55.55555556,4,10,4,2.375,655.9286671
2333,55.55555556,4,10,4,3.25,656.532131
2334,55.55555556,4,10,4,4.125,654.7644031
2335,55.55555556,4,10,4,5,654.8254211
2336,55.55555556,4,10,5,1.5,632.079893
2337,55.55555556,4,10,5,2.375,633.678099
2338,55.55555556,4,10,5,3.25,633.1388159
2339,55.55555556,4,10,5,4.125,632.4175234
2340,55.55555556,4,10,5,5,631.2941251
2341,55.55555556,4,12.5,1,1.5,744.3623154
2342,55.55555556,4,12.5,1,2.375,744.0123702
2343,55.55555556,4,12.5,1,3.25,742.8527777
2344,55.55555556,4,12.5,1,4.125,737.62736
2345,55.55555556,4,12.5,1,5,741.9281798
2346,55.55555556,4,12.5,2,1.5,724.8290833
2347,55.55555556,4,12.5,2,2.375,721.0642957
2348,55.55555556,4,12.5,2,3.25,719.4981488
2349,55.55555556,4,12.5,2,4.125,716.0387238
2350,55.55555556,4,12.5,2,5,718.7785381
2351,55.55555556,4,12.5,3,1.5,704.2458858
2352,55.55555556,4,12.5,3,2.375,701.4204791
2353,55.55555556,4,12.5,3,3.25,697.8866264
2354,55.55555556,4,12.5,3,4.125,695.244095
2355,55.55555556,4,12.5,3,5,697.7014504
2356,55.55555556,4,12.5,4,1.5,671.6072857
2357,55.55555556,4,12.5,4,2.375,669.9191115
2358,55.55555556,4,12.5,4,3.25,670.4460007
2359,55.55555556,4,12.5,4,4.125,673.4330344
2360,55.55555556,4,12.5,4,5,668.9741398
2361,55.55555556,4,12.5,5,1.5,659.7816856
2362,55.55555556,4,12.5,5,2.375,658.5518101
2363,55.55555556,4,12.5,5,3.25,658.0693072
2364,55.55555556,4,12.5,5,4.125,657.7817094
2365,55.55555556,4,12.5,5,5,651.305177
2366,55.55555556,4,15,1,1.5,752.9580623
2367,55.55555556,4,15,1,2.375,752.4128315
2368,55.55555556,4,15,1,3.25,750.0200883
2369,55.55555556,4,15,1,4.125,747.2564657
2370,55.55555556,4,15,1,5,746.5919785
2371,55.55555556,4,15,2,1.5,743.8719301
2372,55.55555556,4,15,2,2.375,739.8412876
2373,55.55555556,4,15,2,3.25,734.7817472
2374,55.55555556,4,15,2,4.125,733.1801415
2375,55.55555556,4,15,2,5,732.0468134
2376,55.55555556,4,15,3,1.5,729.817004
2377,55.55555556,4,15,3,2.375,727.7833911
2378,55.55555556,4,15,3,3.25,726.7559256
2379,55.55555556,4,15,3,4.125,723.1980574
2380,55.55555556,4,15,3,5,723.94787
2381,55.55555556,4,15,4,1.5,712.5667164
2382,55.55555556,4,15,4,2.375,711.7931784
2383,55.55555556,4,15,4,3.25,709.4254544
2384,55.55555556,4,15,4,4.125,708.9528382
2385,55.55555556,4,15,4,5,712.1501902
2386,55.55555556,4,15,5,1.5,709.5316045
2387,55.55555556,4,15,5,2.375,709.5611817
2388,55.55555556,4,15,5,3.25,711.5000495
2389,55.55555556,4,15,5,4.125,706.7236964
2390,55.55555556,4,15,5,5,706.4698344
2391,55.55555556,6,12.5,1,1.5,644.0042716
2392,55.55555556,6,12.5,1,2.375,638.9083345
2393,55.55555556,6,12.5,1,3.25,637.518657
2394,55.55555556,6,12.5,1,4.125,636.6958195
2395,55.55555556,6,12.5,1,5,639.7485423
2396,55.55555556,6,12.5,2,1.5,631.3609193
2397,55.55555556,6,12.5,2,2.375,631.0671559
2398,55.55555556,6,12.5,2,3.25,628.2767355
2399,55.55555556,6,12.5,2,4.125,627.3694257
2400,55.55555556,6,12.5,2,5,627.4486578
2401,55.55555556,6,12.5,3,1.5,631.1258514
2402,55.55555556,6,12.5,3,2.375,628.1858114
2403,55.55555556,6,12.5,3,3.25,626.0080202
2404,55.55555556,6,12.5,3,4.125,626.189022
2405,55.55555556,6,12.5,3,5,625.9530039
2406,55.55555556,6,12.5,4,1.5,620.6187446
2407,55.55555556,6,12.5,4,2.375,619.7159203
2408,55.55555556,6,12.5,4,3.25,619.2736905
2409,55.55555556,6,12.5,4,4.125,619.054653
2410,55.55555556,6,12.5,4,5,618.8883501
2411,55.55555556,6,12.5,5,1.5,618.2916451
2412,55.55555556,6,12.5,5,2.375,617.5459869
2413,55.55555556,6,12.5,5,3.25,617.2016004
2414,55.55555556,6,12.5,5,4.125,617.0028082
2415,55.55555556,6,12.5,5,5,616.8736261
2416,55.55555556,6,15,1,1.5,654.940461
2417,55.55555556,6,15,1,2.375,650.9382607
2418,55.55555556,6,15,1,3.25,650.2621088
2419,55.55555556,6,15,1,4.125,649.4756381
2420,55.55555556,6,15,1,5,650.2827285
2421,55.55555556,6,15,2,1.5,654.6758895
2422,55.55555556,6,15,2,2.375,654.538096
2423,55.55555556,6,15,2,3.25,654.0800764
2424,55.55555556,6,15,2,4.125,652.536515
2425,55.55555556,6,15,2,5,650.1993454
2426,55.55555556,6,15,3,1.5,665.3844148
2427,55.55555556,6,15,3,2.375,663.2406074
2428,55.55555556,6,15,3,3.25,658.0663964
2429,55.55555556,6,15,3,4.125,657.6921269
2430,55.55555556,6,15,3,5,659.364327
2431,55.55555556,6,15,4,1.5,672.2689061
2432,55.55555556,6,15,4,2.375,672.4977071
2433,55.55555556,6,15,4,3.25,672.5585726
2434,55.55555556,6,15,4,4.125,672.2680735
2435,55.55555556,6,15,4,5,671.7225673
2436,55.55555556,6,15,5,1.5,706.9383786
2437,55.55555556,6,15,5,2.375,706.0657942
2438,55.55555556,6,15,5,3.25,699.7805267
2439,55.55555556,6,15,5,4.125,702.8669106
2440,55.55555556,6,15,5,5,699.3920681
2441,60,2,10,1,1.5,976.8718861
2442,60,2,10,1,2.375,963.3858188
2443,60,2,10,1,3.25,957.0002026
2444,60,2,10,1,4.125,951.3686304
2445,60,2,10,1,5,947.6195212
2446,60,2,10,2,1.5,928.8851503
2447,60,2,10,2,2.375,918.5295091
2448,60,2,10,2,3.25,914.689846
2449,60,2,10,2,4.125,912.8838209
2450,60,2,10,2,5,910.2486792
2451,60,2,10,3,1.5,904.8036764
2452,60,2,10,3,2.375,897.9259439
2453,60,2,10,3,3.25,890.9266793
2454,60,2,10,3,4.125,892.6563574
2455,60,2,10,3,5,887.9330547
2456,60,2,10,4,1.5,860.8328008
2457,60,2,10,4,2.375,855.3429121
2458,60,2,10,4,3.25,853.1270652
2459,60,2,10,4,4.125,852.5196008
2460,60,2,10,4,5,847.9833722
2461,60,2,12.5,1,1.5,975.9445628
2462,60,2,12.5,1,2.375,962.9086855
2463,60,2,12.5,1,3.25,955.9825341
2464,60,2,12.5,1,4.125,952.4832799
2465,60,2,12.5,1,5,946.9607221
2466,60,2,12.5,2,1.5,931.2968978
2467,60,2,12.5,2,2.375,917.8165164
2468,60,2,12.5,2,3.25,915.8644723
2469,60,2,12.5,2,4.125,913.6501368
2470,60,2,12.5,2,5,909.6957322
2471,60,2,12.5,3,1.5,906.381205
2472,60,2,12.5,3,2.375,904.4115721
2473,60,2,12.5,3,3.25,898.9592867
2474,60,2,12.5,3,4.125,897.0264518
2475,60,2,12.5,3,5,891.0880386
2476,60,2,12.5,4,1.5,865.3732961
2477,60,2,12.5,4,2.375,860.2619501
2478,60,2,12.5,4,3.25,859.4607469
2479,60,2,12.5,4,4.125,856.8891316
2480,60,2,12.5,4,5,851.0659374
2481,60,2,15,1,1.5,979.2972183
2482,60,2,15,1,2.375,966.412125
2483,60,2,15,1,3.25,960.05233
2484,60,2,15,1,4.125,956.3393016
2485,60,2,15,1,5,954.0376373
2486,60,2,15,2,1.5,940.2756971
2487,60,2,15,2,2.375,937.6484734
2488,60,2,15,2,3.25,932.6735746
2489,60,2,15,2,4.125,930.1304665
2490,60,2,15,2,5,928.5067595
2491,60,2,15,3,1.5,926.8660253
2492,60,2,15,3,2.375,922.4601208
2493,60,2,15,3,3.25,919.97712
2494,60,2,15,3,4.125,918.336768
2495,60,2,15,3,5,917.3307425
2496,60,2,15,4,1.5,899.6819355
2497,60,2,15,4,2.375,893.6703404
2498,60,2,15,4,3.25,887.5420779
2499,60,2,15,4,4.125,887.89486
2500,60,2,15,4,5,889.436524
2501,60,4,10,1,1.5,
2502,60,4,10,1,2.375,
2503,60,4,10,1,3.25,
2504,60,4,10,1,4.125,
2505,60,4,10,1,5,
2506,60,4,10,2,1.5,
2507,60,4,10,2,2.375,
2508,60,4,10,2,3.25,
2509,60,4,10,2,4.125,
2510,60,4,10,2,5,
2511,60,4,10,3,1.5,
2512,60,4,10,3,2.375,
2513,60,4,10,3,3.25,
2514,60,4,10,3,4.125,
2515,60,4,10,3,5,
2516,60,4,10,4,1.5,
2517,60,4,10,4,2.375,
2518,60,4,10,4,3.25,
2519,60,4,10,4,4.125,
2520,60,4,10,4,5,
2521,60,4,12.5,1,1.5,756.3594251
2522,60,4,12.5,1,2.375,747.0828982
2523,60,4,12.5,1,3.25,745.7020381
2524,60,4,12.5,1,4.125,747.0241919
2525,60,4,12.5,1,5,747.2370496
2526,60,4,12.5,2,1.5,732.0163063
2527,60,4,12.5,2,2.375,729.2484451
2528,60,4,12.5,2,3.25,727.5938454
2529,60,4,12.5,2,4.125,726.7945538
2530,60,4,12.5,2,5,725.4333591
2531,60,4,12.5,3,1.5,726.7802058
2532,60,4,12.5,3,2.375,724.5264904
2533,60,4,12.5,3,3.25,723.8131845
2534,60,4,12.5,3,4.125,721.3127565
2535,60,4,12.5,3,5,722.9038348
2536,60,4,12.5,4,1.5,704.249482
2537,60,4,12.5,4,2.375,699.7189931
2538,60,4,12.5,4,3.25,700.0724869
2539,60,4,12.5,4,4.125,698.0696933
2540,60,4,12.5,4,5,699.9111493
2541,60,4,15,1,1.5,766.3789535
2542,60,4,15,1,2.375,757.0240277
2543,60,4,15,1,3.25,758.8304149
2544,60,4,15,1,4.125,752.9199717
2545,60,4,15,1,5,756.2161921
2546,60,4,15,2,1.5,753.4718138
2547,60,4,15,2,2.375,748.971651
2548,60,4,15,2,3.25,747.0568113
2549,60,4,15,2,4.125,740.2705624
2550,60,4,15,2,5,744.4125472
2551,60,4,15,3,1.5,754.0952992
2552,60,4,15,3,2.375,753.4078476
2553,60,4,15,3,3.25,753.6939658
2554,60,4,15,3,4.125,751.3616626
2555,60,4,15,3,5,751.0076729
2556,60,4,15,4,1.5,747.841186
2557,60,4,15,4,2.375,741.9202062
2558,60,4,15,4,3.25,741.796413
2559,60,4,15,4,4.125,744.4266877
2560,60,4,15,4,5,742.8700416
2561,60,6,12.5,1,1.5,
2562,60,6,12.5,1,2.375,
2563,60,6,12.5,1,3.25,
2564,60,6,12.5,1,4.125,
2565,60,6,12.5,1,5,
2566,60,6,12.5,2,1.5,
2567,60,6,12.5,2,2.375,
2568,60,6,12.5,2,3.25,
2569,60,6,12.5,2,4.125,
2570,60,6,12.5,2,5,
2571,60,6,12.5,3,1.5,
2572,60,6,12.5,3,2.375,
2573,60,6,12.5,3,3.25,
2574,60,6,12.5,3,4.125,
2575,60,6,12.5,3,5,
2576,60,6,12.5,4,1.5,
2577,60,6,12.5,4,2.375,
2578,60,6,12.5,4,3.25,
2579,60,6,12.5,4,4.125,
2580,60,6,12.5,4,5,
2581,60,6,15,1,1.5,655.7313392
2582,60,6,15,1,2.375,652.5050469
2583,60,6,15,1,3.25,650.1749906
2584,60,6,15,1,4.125,651.0559483
2585,60,6,15,1,5,648.1687186
2586,60,6,15,2,1.5,669.9224389
2587,60,6,15,2,2.375,667.6556293
2588,60,6,15,2,3.25,668.4558028
2589,60,6,15,2,4.125,666.6569131
2590,60,6,15,2,5,665.8054225
2591,60,6,15,3,1.5,688.9380879
2592,60,6,15,3,2.375,687.4435403
2593,60,6,15,3,3.25,686.7441903
2594,60,6,15,3,4.125,686.3542167
2595,60,6,15,3,5,685.9501528
2596,60,6,15,4,1.5,709.7488798
2597,60,6,15,4,2.375,704.0319164
2598,60,6,15,4,3.25,709.7501692
2599,60,6,15,4,4.125,708.392507
2600,60,6,15,4,5,706.6275276
